batch_size,eps,fname,norm,steps,trials,acc,robust-acc
1000,0.3,MLP_model-type_original_comps_40_dense_512_normalize_1_freeze_0_008,linf,100,1,0.9263,0.0
1000,0.15,MLP_model-type_original_comps_40_dense_512_normalize_1_freeze_0_008,linf,100,1,0.9263,0.0007
1000,1.0,MLP_model-type_original_comps_40_dense_512_normalize_1_freeze_0_008,l2,40,10,0.9263,0.2713
1000,2.0,MLP_model-type_original_comps_40_dense_512_normalize_1_freeze_0_008,l2,40,10,0.9263,0.0069
1000,0.3,MLP_model-type_original_comps_40_dense_512_normalize_1_freeze_0_008,linf,40,10,0.9263,0.0
1000,0.15,MLP_model-type_original_comps_40_dense_512_normalize_1_freeze_0_008,linf,40,10,0.9263,0.0006
1000,1.0,MLP_model-type_original_comps_40_dense_512_normalize_1_freeze_0_008,l2,100,10,0.9263,0.2701
1000,2.0,MLP_model-type_original_comps_40_dense_512_normalize_1_freeze_0_008,l2,100,10,0.9263,0.0068
1000,0.3,MLP_model-type_original_comps_40_dense_512_normalize_1_freeze_0_008,linf,100,10,0.9263,0.0
1000,0.15,MLP_model-type_original_comps_40_dense_512_normalize_1_freeze_0_008,linf,100,10,0.9263,0.0005
1000,1.0,MLP_model-type_original_comps_40_dense_512_normalize_1_freeze_1_009,l2,40,1,0.9256,0.2597
1000,2.0,MLP_model-type_original_comps_40_dense_512_normalize_1_freeze_1_009,l2,40,1,0.9256,0.0069
1000,0.3,MLP_model-type_original_comps_40_dense_512_normalize_1_freeze_1_009,linf,40,1,0.9256,0.0
1000,0.15,MLP_model-type_original_comps_40_dense_512_normalize_1_freeze_1_009,linf,40,1,0.9256,0.0002
1000,1.0,MLP_model-type_original_comps_40_dense_512_normalize_1_freeze_1_009,l2,100,1,0.9256,0.258
1000,2.0,MLP_model-type_original_comps_40_dense_512_normalize_1_freeze_1_009,l2,100,1,0.9256,0.007
1000,0.3,MLP_model-type_original_comps_40_dense_512_normalize_1_freeze_1_009,linf,100,1,0.9256,0.0
1000,0.15,MLP_model-type_original_comps_40_dense_512_normalize_1_freeze_1_009,linf,100,1,0.9256,0.0003
1000,1.0,MLP_model-type_original_comps_40_dense_512_normalize_1_freeze_1_009,l2,40,10,0.9256,0.2494
1000,2.0,MLP_model-type_original_comps_40_dense_512_normalize_1_freeze_1_009,l2,40,10,0.9256,0.0055
1000,0.3,MLP_model-type_original_comps_40_dense_512_normalize_1_freeze_1_009,linf,40,10,0.9256,0.0
1000,0.15,MLP_model-type_original_comps_40_dense_512_normalize_1_freeze_1_009,linf,40,10,0.9256,0.0001
1000,1.0,MLP_model-type_original_comps_40_dense_512_normalize_1_freeze_1_009,l2,100,10,0.9256,0.2482
1000,2.0,MLP_model-type_original_comps_40_dense_512_normalize_1_freeze_1_009,l2,100,10,0.9256,0.0053
1000,0.3,MLP_model-type_original_comps_40_dense_512_normalize_1_freeze_1_009,linf,100,10,0.9256,0.0
1000,0.15,MLP_model-type_original_comps_40_dense_512_normalize_1_freeze_1_009,linf,100,10,0.9256,0.0001
1000,1.0,MLP_model-type_original_comps_50_dense_128_normalize_0_freeze_0_008,l2,40,1,0.9275,0.2587
1000,2.0,MLP_model-type_original_comps_50_dense_128_normalize_0_freeze_0_008,l2,40,1,0.9275,0.0077
1000,0.3,MLP_model-type_original_comps_50_dense_128_normalize_0_freeze_0_008,linf,40,1,0.9275,0.0
1000,0.15,MLP_model-type_original_comps_50_dense_128_normalize_0_freeze_0_008,linf,40,1,0.9275,0.0006
1000,1.0,MLP_model-type_original_comps_50_dense_128_normalize_0_freeze_0_008,l2,100,1,0.9275,0.2562
1000,2.0,MLP_model-type_original_comps_50_dense_128_normalize_0_freeze_0_008,l2,100,1,0.9275,0.0071
1000,0.3,MLP_model-type_original_comps_50_dense_128_normalize_0_freeze_0_008,linf,100,1,0.9275,0.0
1000,0.15,MLP_model-type_original_comps_50_dense_128_normalize_0_freeze_0_008,linf,100,1,0.9275,0.0005
1000,1.0,MLP_model-type_original_comps_50_dense_128_normalize_0_freeze_0_008,l2,40,10,0.9275,0.2486
1000,2.0,MLP_model-type_original_comps_50_dense_128_normalize_0_freeze_0_008,l2,40,10,0.9275,0.0062
1000,0.3,MLP_model-type_original_comps_50_dense_128_normalize_0_freeze_0_008,linf,40,10,0.9275,0.0
1000,0.15,MLP_model-type_original_comps_50_dense_128_normalize_0_freeze_0_008,linf,40,10,0.9275,0.0004
1000,1.0,MLP_model-type_original_comps_50_dense_128_normalize_0_freeze_0_008,l2,100,10,0.9275,0.2474
1000,2.0,MLP_model-type_original_comps_50_dense_128_normalize_0_freeze_0_008,l2,100,10,0.9275,0.006
1000,0.3,MLP_model-type_original_comps_50_dense_128_normalize_0_freeze_0_008,linf,100,10,0.9275,0.0
1000,0.15,MLP_model-type_original_comps_50_dense_128_normalize_0_freeze_0_008,linf,100,10,0.9275,0.0004
1000,1.0,MLP_model-type_original_comps_50_dense_128_normalize_0_freeze_1_009,l2,40,1,0.9277,0.2294
1000,2.0,MLP_model-type_original_comps_50_dense_128_normalize_0_freeze_1_009,l2,40,1,0.9277,0.0049
1000,0.3,MLP_model-type_original_comps_50_dense_128_normalize_0_freeze_1_009,linf,40,1,0.9277,0.0
1000,0.15,MLP_model-type_original_comps_50_dense_128_normalize_0_freeze_1_009,linf,40,1,0.9277,0.0001
1000,1.0,MLP_model-type_original_comps_50_dense_128_normalize_0_freeze_1_009,l2,100,1,0.9277,0.227
1000,2.0,MLP_model-type_original_comps_50_dense_128_normalize_0_freeze_1_009,l2,100,1,0.9277,0.0049
1000,0.3,MLP_model-type_original_comps_50_dense_128_normalize_0_freeze_1_009,linf,100,1,0.9277,0.0
1000,0.15,MLP_model-type_original_comps_50_dense_128_normalize_0_freeze_1_009,linf,100,1,0.9277,0.0
1000,1.0,MLP_model-type_original_comps_50_dense_128_normalize_0_freeze_1_009,l2,40,10,0.9277,0.2213
1000,2.0,MLP_model-type_original_comps_50_dense_128_normalize_0_freeze_1_009,l2,40,10,0.9277,0.0043
1000,0.3,MLP_model-type_original_comps_50_dense_128_normalize_0_freeze_1_009,linf,40,10,0.9277,0.0
1000,0.15,MLP_model-type_original_comps_50_dense_128_normalize_0_freeze_1_009,linf,40,10,0.9277,0.0
1000,1.0,MLP_model-type_original_comps_50_dense_128_normalize_0_freeze_1_009,l2,100,10,0.9277,0.2208
1000,2.0,MLP_model-type_original_comps_50_dense_128_normalize_0_freeze_1_009,l2,100,10,0.9277,0.004
1000,0.3,MLP_model-type_original_comps_50_dense_128_normalize_0_freeze_1_009,linf,100,10,0.9277,0.0
1000,0.15,MLP_model-type_original_comps_50_dense_128_normalize_0_freeze_1_009,linf,100,10,0.9277,0.0
1000,1.0,MLP_model-type_original_comps_50_dense_128_normalize_1_freeze_0_008,l2,40,1,0.9266,0.2653
1000,2.0,MLP_model-type_original_comps_50_dense_128_normalize_1_freeze_0_008,l2,40,1,0.9266,0.0086
1000,0.3,MLP_model-type_original_comps_50_dense_128_normalize_1_freeze_0_008,linf,40,1,0.9266,0.0
1000,0.15,MLP_model-type_original_comps_50_dense_128_normalize_1_freeze_0_008,linf,40,1,0.9266,0.0009
1000,1.0,MLP_model-type_original_comps_50_dense_128_normalize_1_freeze_0_008,l2,100,1,0.9266,0.2633
1000,2.0,MLP_model-type_original_comps_50_dense_128_normalize_1_freeze_0_008,l2,100,1,0.9266,0.0084
1000,0.3,MLP_model-type_original_comps_50_dense_128_normalize_1_freeze_0_008,linf,100,1,0.9266,0.0
1000,0.15,MLP_model-type_original_comps_50_dense_128_normalize_1_freeze_0_008,linf,100,1,0.9266,0.0009
1000,1.0,MLP_model-type_original_comps_50_dense_128_normalize_1_freeze_0_008,l2,40,10,0.9266,0.2574
1000,2.0,MLP_model-type_original_comps_50_dense_128_normalize_1_freeze_0_008,l2,40,10,0.9266,0.0077
1000,0.3,MLP_model-type_original_comps_50_dense_128_normalize_1_freeze_0_008,linf,40,10,0.9266,0.0
1000,0.15,MLP_model-type_original_comps_50_dense_128_normalize_1_freeze_0_008,linf,40,10,0.9266,0.0007
1000,1.0,MLP_model-type_original_comps_50_dense_128_normalize_1_freeze_0_008,l2,100,10,0.9266,0.2554
1000,2.0,MLP_model-type_original_comps_50_dense_128_normalize_1_freeze_0_008,l2,100,10,0.9266,0.0074
1000,0.3,MLP_model-type_original_comps_50_dense_128_normalize_1_freeze_0_008,linf,100,10,0.9266,0.0
1000,0.15,MLP_model-type_original_comps_50_dense_128_normalize_1_freeze_0_008,linf,100,10,0.9266,0.0005
1000,1.0,MLP_model-type_original_comps_50_dense_128_normalize_1_freeze_1_006,l2,40,1,0.9254,0.3252
1000,2.0,MLP_model-type_original_comps_50_dense_128_normalize_1_freeze_1_006,l2,40,1,0.9254,0.0159
1000,0.3,MLP_model-type_original_comps_50_dense_128_normalize_1_freeze_1_006,linf,40,1,0.9254,0.0
1000,0.15,MLP_model-type_original_comps_50_dense_128_normalize_1_freeze_1_006,linf,40,1,0.9254,0.0017
1000,1.0,MLP_model-type_original_comps_50_dense_128_normalize_1_freeze_1_006,l2,100,1,0.9254,0.3238
1000,2.0,MLP_model-type_original_comps_50_dense_128_normalize_1_freeze_1_006,l2,100,1,0.9254,0.0155
1000,0.3,MLP_model-type_original_comps_50_dense_128_normalize_1_freeze_1_006,linf,100,1,0.9254,0.0
1000,0.15,MLP_model-type_original_comps_50_dense_128_normalize_1_freeze_1_006,linf,100,1,0.9254,0.0016
1000,1.0,MLP_model-type_original_comps_50_dense_128_normalize_1_freeze_1_006,l2,40,10,0.9254,0.316
1000,2.0,MLP_model-type_original_comps_50_dense_128_normalize_1_freeze_1_006,l2,40,10,0.9254,0.014
1000,0.3,MLP_model-type_original_comps_50_dense_128_normalize_1_freeze_1_006,linf,40,10,0.9254,0.0
1000,0.15,MLP_model-type_original_comps_50_dense_128_normalize_1_freeze_1_006,linf,40,10,0.9254,0.0015
1000,1.0,MLP_model-type_original_comps_50_dense_128_normalize_1_freeze_1_006,l2,100,10,0.9254,0.3134
1000,2.0,MLP_model-type_original_comps_50_dense_128_normalize_1_freeze_1_006,l2,100,10,0.9254,0.0138
1000,0.3,MLP_model-type_original_comps_50_dense_128_normalize_1_freeze_1_006,linf,100,10,0.9254,0.0
1000,0.15,MLP_model-type_original_comps_50_dense_128_normalize_1_freeze_1_006,linf,100,10,0.9254,0.0015
1000,1.0,MLP_model-type_original_comps_50_dense_256_normalize_0_freeze_0_009,l2,40,1,0.9273,0.2334
1000,2.0,MLP_model-type_original_comps_50_dense_256_normalize_0_freeze_0_009,l2,40,1,0.9273,0.0053
1000,0.3,MLP_model-type_original_comps_50_dense_256_normalize_0_freeze_0_009,linf,40,1,0.9273,0.0
1000,0.15,MLP_model-type_original_comps_50_dense_256_normalize_0_freeze_0_009,linf,40,1,0.9273,0.0003
1000,1.0,MLP_model-type_original_comps_50_dense_256_normalize_0_freeze_0_009,l2,100,1,0.9273,0.2301
1000,2.0,MLP_model-type_original_comps_50_dense_256_normalize_0_freeze_0_009,l2,100,1,0.9273,0.0049
1000,0.3,MLP_model-type_original_comps_50_dense_256_normalize_0_freeze_0_009,linf,100,1,0.9273,0.0
1000,0.15,MLP_model-type_original_comps_50_dense_256_normalize_0_freeze_0_009,linf,100,1,0.9273,0.0001
1000,1.0,MLP_model-type_original_comps_50_dense_256_normalize_0_freeze_0_009,l2,40,10,0.9273,0.2239
1000,2.0,MLP_model-type_original_comps_50_dense_256_normalize_0_freeze_0_009,l2,40,10,0.9273,0.0044
1000,0.3,MLP_model-type_original_comps_50_dense_256_normalize_0_freeze_0_009,linf,40,10,0.9273,0.0
1000,0.15,MLP_model-type_original_comps_50_dense_256_normalize_0_freeze_0_009,linf,40,10,0.9273,0.0
1000,1.0,MLP_model-type_original_comps_50_dense_256_normalize_0_freeze_0_009,l2,100,10,0.9273,0.2227
1000,2.0,MLP_model-type_original_comps_50_dense_256_normalize_0_freeze_0_009,l2,100,10,0.9273,0.0042
1000,0.3,MLP_model-type_original_comps_50_dense_256_normalize_0_freeze_0_009,linf,100,10,0.9273,0.0
1000,0.15,MLP_model-type_original_comps_50_dense_256_normalize_0_freeze_0_009,linf,100,10,0.9273,0.0
1000,1.0,MLP_model-type_original_comps_50_dense_256_normalize_0_freeze_1_007,l2,40,1,0.9258,0.283
1000,2.0,MLP_model-type_original_comps_50_dense_256_normalize_0_freeze_1_007,l2,40,1,0.9258,0.0082
1000,0.3,MLP_model-type_original_comps_50_dense_256_normalize_0_freeze_1_007,linf,40,1,0.9258,0.0
1000,0.15,MLP_model-type_original_comps_50_dense_256_normalize_0_freeze_1_007,linf,40,1,0.9258,0.0003
1000,1.0,MLP_model-type_original_comps_50_dense_256_normalize_0_freeze_1_007,l2,100,1,0.9258,0.2806
1000,2.0,MLP_model-type_original_comps_50_dense_256_normalize_0_freeze_1_007,l2,100,1,0.9258,0.0087
1000,0.3,MLP_model-type_original_comps_50_dense_256_normalize_0_freeze_1_007,linf,100,1,0.9258,0.0
1000,0.15,MLP_model-type_original_comps_50_dense_256_normalize_0_freeze_1_007,linf,100,1,0.9258,0.0004
1000,1.0,MLP_model-type_original_comps_50_dense_256_normalize_0_freeze_1_007,l2,40,10,0.9258,0.274
1000,2.0,MLP_model-type_original_comps_50_dense_256_normalize_0_freeze_1_007,l2,40,10,0.9258,0.0075
1000,0.3,MLP_model-type_original_comps_50_dense_256_normalize_0_freeze_1_007,linf,40,10,0.9258,0.0
1000,0.15,MLP_model-type_original_comps_50_dense_256_normalize_0_freeze_1_007,linf,40,10,0.9258,0.0002
1000,1.0,MLP_model-type_original_comps_50_dense_256_normalize_0_freeze_1_007,l2,100,10,0.9258,0.2722
1000,2.0,MLP_model-type_original_comps_50_dense_256_normalize_0_freeze_1_007,l2,100,10,0.9258,0.0072
1000,0.3,MLP_model-type_original_comps_50_dense_256_normalize_0_freeze_1_007,linf,100,10,0.9258,0.0
1000,0.15,MLP_model-type_original_comps_50_dense_256_normalize_0_freeze_1_007,linf,100,10,0.9258,0.0002
1000,1.0,MLP_model-type_original_comps_50_dense_256_normalize_1_freeze_0_009,l2,40,1,0.9263,0.2388
1000,2.0,MLP_model-type_original_comps_50_dense_256_normalize_1_freeze_0_009,l2,40,1,0.9263,0.0064
1000,0.3,MLP_model-type_original_comps_50_dense_256_normalize_1_freeze_0_009,linf,40,1,0.9263,0.0
1000,0.15,MLP_model-type_original_comps_50_dense_256_normalize_1_freeze_0_009,linf,40,1,0.9263,0.0007
1000,1.0,MLP_model-type_original_comps_50_dense_256_normalize_1_freeze_0_009,l2,100,1,0.9263,0.2366
1000,2.0,MLP_model-type_original_comps_50_dense_256_normalize_1_freeze_0_009,l2,100,1,0.9263,0.0062
1000,0.3,MLP_model-type_original_comps_50_dense_256_normalize_1_freeze_0_009,linf,100,1,0.9263,0.0
1000,0.15,MLP_model-type_original_comps_50_dense_256_normalize_1_freeze_0_009,linf,100,1,0.9263,0.0006
1000,1.0,MLP_model-type_original_comps_50_dense_256_normalize_1_freeze_0_009,l2,40,10,0.9263,0.2292
1000,2.0,MLP_model-type_original_comps_50_dense_256_normalize_1_freeze_0_009,l2,40,10,0.9263,0.0056
1000,0.3,MLP_model-type_original_comps_50_dense_256_normalize_1_freeze_0_009,linf,40,10,0.9263,0.0
1000,0.15,MLP_model-type_original_comps_50_dense_256_normalize_1_freeze_0_009,linf,40,10,0.9263,0.0006
1000,1.0,MLP_model-type_original_comps_50_dense_256_normalize_1_freeze_0_009,l2,100,10,0.9263,0.2281
1000,2.0,MLP_model-type_original_comps_50_dense_256_normalize_1_freeze_0_009,l2,100,10,0.9263,0.0053
1000,0.3,MLP_model-type_original_comps_50_dense_256_normalize_1_freeze_0_009,linf,100,10,0.9263,0.0
1000,0.15,MLP_model-type_original_comps_50_dense_256_normalize_1_freeze_0_009,linf,100,10,0.9263,0.0006
1000,1.0,MLP_model-type_original_comps_50_dense_256_normalize_1_freeze_1_009,l2,40,1,0.9287,0.2249
1000,2.0,MLP_model-type_original_comps_50_dense_256_normalize_1_freeze_1_009,l2,40,1,0.9287,0.0048
1000,0.3,MLP_model-type_original_comps_50_dense_256_normalize_1_freeze_1_009,linf,40,1,0.9287,0.0
1000,0.15,MLP_model-type_original_comps_50_dense_256_normalize_1_freeze_1_009,linf,40,1,0.9287,0.0002
1000,1.0,MLP_model-type_original_comps_50_dense_256_normalize_1_freeze_1_009,l2,100,1,0.9287,0.2229
1000,2.0,MLP_model-type_original_comps_50_dense_256_normalize_1_freeze_1_009,l2,100,1,0.9287,0.0049
1000,0.3,MLP_model-type_original_comps_50_dense_256_normalize_1_freeze_1_009,linf,100,1,0.9287,0.0
1000,0.15,MLP_model-type_original_comps_50_dense_256_normalize_1_freeze_1_009,linf,100,1,0.9287,0.0002
1000,1.0,MLP_model-type_original_comps_50_dense_256_normalize_1_freeze_1_009,l2,40,10,0.9287,0.2159
1000,2.0,MLP_model-type_original_comps_50_dense_256_normalize_1_freeze_1_009,l2,40,10,0.9287,0.0038
1000,0.3,MLP_model-type_original_comps_50_dense_256_normalize_1_freeze_1_009,linf,40,10,0.9287,0.0
1000,0.15,MLP_model-type_original_comps_50_dense_256_normalize_1_freeze_1_009,linf,40,10,0.9287,0.0001
1000,1.0,MLP_model-type_original_comps_50_dense_256_normalize_1_freeze_1_009,l2,100,10,0.9287,0.2158
1000,2.0,MLP_model-type_original_comps_50_dense_256_normalize_1_freeze_1_009,l2,100,10,0.9287,0.0039
1000,0.3,MLP_model-type_original_comps_50_dense_256_normalize_1_freeze_1_009,linf,100,10,0.9287,0.0
1000,0.15,MLP_model-type_original_comps_50_dense_256_normalize_1_freeze_1_009,linf,100,10,0.9287,0.0001
1000,1.0,MLP_model-type_original_comps_50_dense_512_normalize_0_freeze_0_009,l2,40,1,0.9263,0.2493
1000,2.0,MLP_model-type_original_comps_50_dense_512_normalize_0_freeze_0_009,l2,40,1,0.9263,0.006
1000,0.3,MLP_model-type_original_comps_50_dense_512_normalize_0_freeze_0_009,linf,40,1,0.9263,0.0
1000,0.15,MLP_model-type_original_comps_50_dense_512_normalize_0_freeze_0_009,linf,40,1,0.9263,0.0002
1000,1.0,MLP_model-type_original_comps_50_dense_512_normalize_0_freeze_0_009,l2,100,1,0.9263,0.2481
1000,2.0,MLP_model-type_original_comps_50_dense_512_normalize_0_freeze_0_009,l2,100,1,0.9263,0.0058
1000,0.3,MLP_model-type_original_comps_50_dense_512_normalize_0_freeze_0_009,linf,100,1,0.9263,0.0
1000,0.15,MLP_model-type_original_comps_50_dense_512_normalize_0_freeze_0_009,linf,100,1,0.9263,0.0002
1000,1.0,MLP_model-type_original_comps_50_dense_512_normalize_0_freeze_0_009,l2,40,10,0.9263,0.2389
1000,2.0,MLP_model-type_original_comps_50_dense_512_normalize_0_freeze_0_009,l2,40,10,0.9263,0.0053
1000,0.3,MLP_model-type_original_comps_50_dense_512_normalize_0_freeze_0_009,linf,40,10,0.9263,0.0
1000,0.15,MLP_model-type_original_comps_50_dense_512_normalize_0_freeze_0_009,linf,40,10,0.9263,0.0002
1000,1.0,MLP_model-type_original_comps_50_dense_512_normalize_0_freeze_0_009,l2,100,10,0.9263,0.2379
1000,2.0,MLP_model-type_original_comps_50_dense_512_normalize_0_freeze_0_009,l2,100,10,0.9263,0.0051
1000,0.3,MLP_model-type_original_comps_50_dense_512_normalize_0_freeze_0_009,linf,100,10,0.9263,0.0
1000,0.15,MLP_model-type_original_comps_50_dense_512_normalize_0_freeze_0_009,linf,100,10,0.9263,0.0002
1000,1.0,MLP_model-type_original_comps_50_dense_512_normalize_0_freeze_1_007,l2,40,1,0.9272,0.2877
1000,2.0,MLP_model-type_original_comps_50_dense_512_normalize_0_freeze_1_007,l2,40,1,0.9272,0.0077
1000,0.3,MLP_model-type_original_comps_50_dense_512_normalize_0_freeze_1_007,linf,40,1,0.9272,0.0
1000,0.15,MLP_model-type_original_comps_50_dense_512_normalize_0_freeze_1_007,linf,40,1,0.9272,0.0003
1000,1.0,MLP_model-type_original_comps_50_dense_512_normalize_0_freeze_1_007,l2,100,1,0.9272,0.2847
1000,2.0,MLP_model-type_original_comps_50_dense_512_normalize_0_freeze_1_007,l2,100,1,0.9272,0.0071
1000,0.3,MLP_model-type_original_comps_50_dense_512_normalize_0_freeze_1_007,linf,100,1,0.9272,0.0
1000,0.15,MLP_model-type_original_comps_50_dense_512_normalize_0_freeze_1_007,linf,100,1,0.9272,0.0003
1000,1.0,MLP_model-type_original_comps_50_dense_512_normalize_0_freeze_1_007,l2,40,10,0.9272,0.2768
1000,2.0,MLP_model-type_original_comps_50_dense_512_normalize_0_freeze_1_007,l2,40,10,0.9272,0.0066
1000,0.3,MLP_model-type_original_comps_50_dense_512_normalize_0_freeze_1_007,linf,40,10,0.9272,0.0
1000,0.15,MLP_model-type_original_comps_50_dense_512_normalize_0_freeze_1_007,linf,40,10,0.9272,0.0003
1000,1.0,MLP_model-type_original_comps_50_dense_512_normalize_0_freeze_1_007,l2,100,10,0.9272,0.2756
1000,2.0,MLP_model-type_original_comps_50_dense_512_normalize_0_freeze_1_007,l2,100,10,0.9272,0.0066
1000,0.3,MLP_model-type_original_comps_50_dense_512_normalize_0_freeze_1_007,linf,100,10,0.9272,0.0
1000,0.15,MLP_model-type_original_comps_50_dense_512_normalize_0_freeze_1_007,linf,100,10,0.9272,0.0003
1000,1.0,MLP_model-type_original_comps_50_dense_512_normalize_1_freeze_0_008,l2,40,1,0.9272,0.2442
1000,2.0,MLP_model-type_original_comps_50_dense_512_normalize_1_freeze_0_008,l2,40,1,0.9272,0.0058
1000,0.3,MLP_model-type_original_comps_50_dense_512_normalize_1_freeze_0_008,linf,40,1,0.9272,0.0
1000,0.15,MLP_model-type_original_comps_50_dense_512_normalize_1_freeze_0_008,linf,40,1,0.9272,0.0003
1000,1.0,MLP_model-type_original_comps_50_dense_512_normalize_1_freeze_0_008,l2,100,1,0.9272,0.2432
1000,2.0,MLP_model-type_original_comps_50_dense_512_normalize_1_freeze_0_008,l2,100,1,0.9272,0.0054
1000,0.3,MLP_model-type_original_comps_50_dense_512_normalize_1_freeze_0_008,linf,100,1,0.9272,0.0
1000,0.15,MLP_model-type_original_comps_50_dense_512_normalize_1_freeze_0_008,linf,100,1,0.9272,0.0003
1000,1.0,MLP_model-type_original_comps_50_dense_512_normalize_1_freeze_0_008,l2,40,10,0.9272,0.2359
1000,2.0,MLP_model-type_original_comps_50_dense_512_normalize_1_freeze_0_008,l2,40,10,0.9272,0.0048
1000,0.3,MLP_model-type_original_comps_50_dense_512_normalize_1_freeze_0_008,linf,40,10,0.9272,0.0
1000,0.15,MLP_model-type_original_comps_50_dense_512_normalize_1_freeze_0_008,linf,40,10,0.9272,0.0001
1000,1.0,MLP_model-type_original_comps_50_dense_512_normalize_1_freeze_0_008,l2,100,10,0.9272,0.2342
1000,2.0,MLP_model-type_original_comps_50_dense_512_normalize_1_freeze_0_008,l2,100,10,0.9272,0.0048
1000,0.3,MLP_model-type_original_comps_50_dense_512_normalize_1_freeze_0_008,linf,100,10,0.9272,0.0
1000,0.15,MLP_model-type_original_comps_50_dense_512_normalize_1_freeze_0_008,linf,100,10,0.9272,0.0001
1000,1.0,MLP_model-type_original_comps_50_dense_512_normalize_1_freeze_1_007,l2,40,1,0.925,0.288
1000,2.0,MLP_model-type_original_comps_50_dense_512_normalize_1_freeze_1_007,l2,40,1,0.925,0.0076
1000,0.3,MLP_model-type_original_comps_50_dense_512_normalize_1_freeze_1_007,linf,40,1,0.925,0.0
1000,0.15,MLP_model-type_original_comps_50_dense_512_normalize_1_freeze_1_007,linf,40,1,0.925,0.0004
1000,1.0,MLP_model-type_original_comps_50_dense_512_normalize_1_freeze_1_007,l2,100,1,0.925,0.2866
